RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session	target	target_location	trial_within_block	video_file	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
Beny_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_1	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	03_1	30.3	1	frog	up	1	hu_reach_up_b_blue.mp4	15160	Beny_1.edf	RIGHT	bg_code	62500.00	1852.00	705	519	0.0358	false	.	519	11	.	.	2	14492	0	127.10	505.00	1	519	15010	0.0667	1	127.10	-128.40	14492	2.73	-96.11	14491	10	14452	0.0667	1	1	0	2357	0	.	4	.	lower_IA_large	519	1	14492	127.10	505.00	519	15010	0.0667	1	127.10	-128.40	14492	2.73	-96.11	14491	10	14452	0	0	0	1852.00	1852.00	.	0	0	1	1	1	1	3535	250	1	.	.	.	.	.	.	.	.	.	.	.	.	519	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 3, 0]	true	1453260	1	video_IP	true	1438083	Fixations	14495.00	15	2	Trial: 1	1431226	2
Beny_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	03_1	30.3	1	frog	up	2	hu_reach_up_b_blue.mp4	15160	Beny_1.edf	RIGHT	bg_code	62500.00	1689.38	300	7978	0.5661	false	.	582	2	.	.	2	493	0	159.50	166.80	1	744	1279	0.1538	2	159.50	-442.70	493	8.34	154.10	492	1	438	0.6154	8	3	1	3128	948	.	3	.	upper_IA_large	658	5	14635	146.60	128.10	836	15293	0.1538	2	190.60	-510.20	14443	0.82	169.21	14634	12	14621	0	1	1	1783.00	1608.00	.	1	1	0	0	0	0	3578	250	5	162	1	1118	156.60	269.90	1812	4082	0.0769	1	237.10	-262.50	2271	3578	0	948	.	1812	2	2271	237.10	116.10	1022	7270	0.0769	1	143.10	-500.40	6249	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 4, 3, 0, 3]	true	1472776	1	video_IP	true	1457593	Fixations	14094.00	13	2	Trial: 2	1457483	2
Beny_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	03_1	30.3	1	frog	up	2	hu_reach_up_b_blue.mp4	15160	Beny_1.edf	RIGHT	bg_code	62500.00	1628.00	705	948	0.0673	false	.	948	8	3	[3]	7	7348	1	114.70	514.90	1	948	8295	0.0769	1	114.70	-143.10	7348	11.13	-95.08	7347	7	7271	0.0769	1	1	0	1256	0	.	4	.	lower_IA_large	948	1	7348	114.70	514.90	948	8295	0.0769	1	114.70	-143.10	7348	11.13	-95.08	7347	7	7271	0	1	1	1628.00	1628.00	.	0	0	1	1	1	1	5348	250	1	.	.	.	.	.	.	.	.	.	.	.	.	948	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 4, 3, 0, 3]	true	1472776	1	video_IP	true	1457593	Fixations	14094.00	13	2	Trial: 2	1457483	2
Beny_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_2	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	03_2	30.3	2	frog	up	3	hu_reach_up_b_blue.mp4	15160	Beny_2.edf	RIGHT	bg_code	62500.00	2112.14	300	5365	0.3754	false	.	758	4	.	.	2	2639	0	116.90	124.50	1	3051	5776	0.2222	4	116.90	-196.30	2639	8.63	105.16	2638	3	2586	0.3889	7	4	0	3738	0	.	3	.	upper_IA_large	1445	3	11608	81.40	198.90	1791	13052	0.1111	2	97.30	-111.70	11243	1.53	104.05	11607	15	11589	0	1	1	2323.00	1931.00	.	0	0	0	0	0	0	3051	250	3	540	1	3449	123.60	270.00	523	9454	0.0556	1	110.40	-292.50	8932	3051	0	1685	.	190	1	4009	99.40	204.70	1791	13052	0.1111	2	97.30	-111.70	11243	50	RECTANGLE	[0, 3, 0, 4, 0, 3, 0, 3, 0]	true	16331015	1	video_IP	true	16315835	Fixations	14290.00	18	2	Trial: 1	16314629	2
Beny_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_2	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	03_2	30.3	2	frog	up	3	hu_reach_up_b_blue.mp4	15160	Beny_2.edf	RIGHT	bg_code	62500.00	2187.00	705	1685	0.1179	false	.	1685	9	.	[3]	4	6534	1	101.10	576.60	1	1685	8218	0.0556	1	101.10	-231.50	6534	9.36	-114.88	6533	8	6453	0.0556	1	0	0	0	0	.	4	.	lower_IA_large	1685	1	6534	101.10	576.60	1685	8218	0.0556	1	101.10	-231.50	6534	9.36	-114.88	6533	8	6453	0	1	0	2187.00	2187.00	.	0	0	0	0	0	0	3999	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1685	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 4, 0, 3, 0, 3, 0]	true	16331015	1	video_IP	true	16315835	Fixations	14290.00	18	2	Trial: 1	16314629	2
Beny_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_2	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	03_2	30.3	2	frog	up	4	hu_reach_up_b_blue.mp4	15160	Beny_2.edf	RIGHT	bg_code	62500.00	2324.67	300	1690	0.1163	false	.	138	3	.	.	2	31603	0	218.90	92.40	1	1583	33207	0.2500	2	218.90	-451.80	31603	8.88	-132.28	31602	2	31519	0.3750	3	1	0	1445	0	.	3	.	upper_IA_large	107	2	36955	104.40	184.40	107	37062	0.1250	1	104.40	-279.80	36955	4.12	-165.03	36954	7	36912	0	1	1	2426.00	2126.00	.	0	0	0	0	0	0	1690	250	2	1445	1	31763	122.30	172.60	107	37062	0.1250	1	104.40	-279.80	36955	1690	0	.	.	107	2	36955	104.40	184.40	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0, 3]	true	16373124	1	video_IP	true	16357959	Fixations	14535.00	8	2	Trial: 2	16336062	1
Beny_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_2	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	03_2	30.3	2	frog	up	4	hu_reach_up_b_blue.mp4	15160	Beny_2.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3]	true	16373124	1	video_IP	true	16357959	Fixations	14535.00	8	2	Trial: 2	16336062	1
Beny_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	03_3	30.3	3	frog	up	1	cr_reach_up_b_blue.mp4	15160	Beny_3.edf	RIGHT	bg_code	62500.00	1480.83	300	8040	0.5521	false	.	1848	4	.	.	2	3777	0	226.70	156.60	1	1848	5624	0.0625	1	226.70	-591.20	3777	10.31	162.12	3776	3	3723	0.3750	6	1	0	373	0	.	3	.	upper_IA_large	2048	5	12353	159.00	166.30	2048	14400	0.0625	1	159.00	-257.30	12353	3.41	-141.41	12352	14	12313	0	1	1	1627.00	1297.00	.	0	0	0	0	0	0	8040	250	5	1761	2	6360	235.70	189.20	1761	8120	0.0625	1	235.70	-464.60	6360	8040	0	.	.	1591	3	8711	183.90	166.50	1964	10696	0.1250	2	183.90	-279.90	8711	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]	true	737920	1	video_IP	true	722749	Fixations	14563.00	16	2	Trial: 1	720300	1
Beny_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	03_3	30.3	3	frog	up	1	cr_reach_up_b_blue.mp4	15160	Beny_3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]	true	737920	1	video_IP	true	722749	Fixations	14563.00	16	2	Trial: 1	720300	1
Beny_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 283)	.	0	Beny_3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	03_3	30.3	3	frog	up	2	cr_reach_up_b_blue.mp4	15160	Beny_3.edf	RIGHT	bg_code	62500.00	1980.50	300	8585	0.5852	false	.	3826	2	.	.	2	26268	0	208.20	153.20	1	3826	30093	0.1111	1	208.20	-465.40	26268	6.42	177.15	26267	1	26215	0.4444	4	1	0	2904	0	.	3	.	upper_IA_large	1330	3	38208	173.50	122.00	1330	39538	0.1111	1	173.50	-357.30	38208	4.19	179.61	38207	8	38174	0	1	1	2229.00	1861.00	.	0	0	0	0	0	0	8585	250	3	525	2	31654	113.50	116.10	3429	35094	0.2222	2	113.50	-565.90	31654	8585	0	.	.	2904	2	32191	131.70	135.10	1330	39538	0.1111	1	173.50	-357.30	38208	50	RECTANGLE	[0, 3, 0, 3, 0, 3]	true	782420	1	video_IP	true	767247	Fixations	14670.00	9	2	Trial: 2	742882	1
Beny_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 283)	.	0	Beny_3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	03_3	30.3	3	frog	up	2	cr_reach_up_b_blue.mp4	15160	Beny_3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3]	true	782420	1	video_IP	true	767247	Fixations	14670.00	9	2	Trial: 2	742882	1
Beny_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_4	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	03_4	30.3	4	frog	up	3	cr_reach_up_b_blue.mp4	15160	Beny_4.edf	RIGHT	bg_code	62500.00	2294.00	300	8771	0.5963	false	.	260	5	.	.	2	2813	0	209.20	256.20	1	2375	5211	0.1538	2	209.20	-354.00	2813	2.67	173.64	2812	4	2787	0.3846	5	3	0	4270	0	.	3	.	upper_IA_large	1875	2	10304	123.10	153.60	6396	12178	0.2308	3	197.60	-270.00	5727	0.62	106.33	10303	9	10291	0	1	1	2444.00	2092.00	.	0	0	0	0	0	0	8771	250	2	2115	1	3097	195.50	176.80	6396	12178	0.2308	3	197.60	-270.00	5727	8771	0	.	.	4241	2	5727	197.60	127.90	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0, 3, 0]	true	170381	1	video_IP	true	155218	Fixations	14709.00	13	2	Trial: 1	153603	1
Beny_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_4	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	03_4	30.3	4	frog	up	3	cr_reach_up_b_blue.mp4	15160	Beny_4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0]	true	170381	1	video_IP	true	155218	Fixations	14709.00	13	2	Trial: 1	153603	1
Beny_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_4	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	03_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Beny_4.edf	RIGHT	bg_code	62500.00	2391.80	300	8688	0.6007	false	.	453	2	.	.	2	2499	0	198.70	80.50	1	3897	6504	0.3000	3	198.70	-447.20	2499	9.55	141.96	2498	1	2392	0.5000	5	2	0	3444	0	.	3	.	upper_IA_large	298	3	13668	169.50	146.00	298	13965	0.1000	1	169.50	-346.20	13668	4.86	149.78	13667	8	13628	0	1	1	2496.00	2288.00	.	0	0	0	0	0	0	8688	250	3	1497	1	2970	139.10	104.30	4493	12069	0.1000	1	210.70	-641.50	7577	8688	0	.	.	1947	1	4558	223.70	142.20	298	13965	0.1000	1	169.50	-346.20	13668	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 0]	true	190128	1	video_IP	true	174956	Fixations	14462.00	10	2	Trial: 2	174043	1
Beny_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Beny_4	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	03_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Beny_4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 0]	true	190128	1	video_IP	true	174956	Fixations	14462.00	10	2	Trial: 2	174043	1
Dawin_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	11_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Dawin_1.edf	RIGHT	bg_code	62500.00	4295.00	300	864	0.0593	false	.	205	2	.	.	2	1502	0	205.10	258.00	1	205	1706	0.1000	1	205.10	-550.70	1502	9.68	168.76	1501	1	1433	0.2000	2	0	1	0	454	.	3	.	upper_IA_large	659	2	2268	163.30	197.80	659	2926	0.1000	1	163.30	-166.40	2268	7.03	90.45	2267	3	2213	0	1	1	4348.00	4242.00	.	1	1	0	0	0	0	205	250	2	659	2	2268	163.30	197.80	659	2926	0.1000	1	163.30	-166.40	2268	205	0	454	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 4, 3, 0, 4, 0]	true	1472434	1	video_IP	true	1457271	Fixations	14560.00	10	2	Trial: 1	1457161	2
Dawin_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	11_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Dawin_1.edf	RIGHT	bg_code	62500.00	4401.00	705	1256	0.0863	false	.	454	3	3	[3]	3	1759	1	166.40	467.00	1	454	2212	0.1000	1	166.40	-205.10	1759	6.70	-97.02	1758	2	1707	0.2000	2	1	0	659	0	.	4	.	lower_IA_large	802	2	4255	161.80	534.10	802	5056	0.1000	1	161.80	-192.70	4255	4.71	-103.24	4254	5	4204	0	1	1	4576.00	4226.00	.	0	0	1	1	1	1	1915	250	2	802	2	4255	161.80	534.10	802	5056	0.1000	1	161.80	-192.70	4255	1256	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 4, 3, 0, 4, 0]	true	1472434	1	video_IP	true	1457271	Fixations	14560.00	10	2	Trial: 1	1457161	2
Dawin_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	11_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Dawin_1.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 4, 0]	true	1502496	1	video_IP	true	1487318	Fixations	14697.00	8	2	Trial: 2	1475886	1
Dawin_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	11_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Dawin_1.edf	RIGHT	bg_code	62500.00	4935.50	705	1828	0.1244	false	.	1112	2	.	.	2	11659	0	184.70	545.80	1	1112	12770	0.1250	1	184.70	-412.30	11659	10.65	-136.81	11658	1	11589	0.2500	2	0	0	0	0	.	4	.	lower_IA_large	716	2	15787	188.70	539.00	716	16502	0.1250	1	188.70	-280.90	15787	3.24	-149.94	15786	4	15740	0	0	0	5074.00	4797.00	.	0	0	0	0	0	0	1828	250	2	716	2	15787	188.70	539.00	716	16502	0.1250	1	188.70	-280.90	15787	1828	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 4, 0]	true	1502496	1	video_IP	true	1487318	Fixations	14697.00	8	2	Trial: 2	1475886	1
Dawin_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_2	1	False	(255, 255, 255, 255)	white	w_hand64.mp4	claw	11_2	30.3	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	Dawin_2.edf	RIGHT	bg_code	62500.00	2904.00	300	1147	0.0808	false	.	1147	11	.	[4]	6	8961	1	216.40	289.70	0	1147	10107	0.0714	1	216.40	-723.60	8961	15.13	-177.23	8960	10	8869	0.0714	1	0	1	0	604	.	3	.	upper_IA_large	1147	1	8961	216.40	289.70	1147	10107	0.0714	1	216.40	-723.60	8961	15.13	-177.23	8960	10	8869	0	0	0	2904.00	2904.00	.	0	0	0	0	0	0	1147	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1147	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 4, 0, 3, 4, 0]	true	2271005	1	video_IP	true	2255831	Fixations	14194.00	14	2	Trial: 1	2255721	2
Dawin_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_2	1	False	(255, 255, 255, 255)	white	w_hand64.mp4	claw	11_2	30.3	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	Dawin_2.edf	RIGHT	bg_code	62500.00	2951.50	705	4240	0.2987	false	.	265	2	.	.	2	739	0	226.90	458.00	1	1989	2763	0.1429	2	226.90	-556.00	739	9.77	-163.27	738	1	682	0.4286	6	0	3	0	3060	.	4	.	lower_IA_large	748	3	10804	110.00	541.20	1352	11551	0.1429	2	164.00	-216.40	10162	2.55	-132.79	10803	12	10766	0	0	0	3291.00	2655.00	.	0	0	0	0	0	0	5387	250	3	1724	1	1040	104.50	533.90	899	4324	0.1429	2	221.70	-727.20	3377	4240	0	.	.	311	2	3377	221.70	499.80	1352	11551	0.1429	2	164.00	-216.40	10162	455	RECTANGLE	[0, 4, 0, 4, 0, 3, 4, 0]	true	2271005	1	video_IP	true	2255831	Fixations	14194.00	14	2	Trial: 1	2255721	2
Dawin_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_2	2	False	(255, 255, 255, 255)	white	w_hand64.mp4	claw	11_2	30.3	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	Dawin_2.edf	RIGHT	bg_code	62500.00	2984.00	300	228	0.0156	false	.	228	6	.	[4]	4	10771	1	213.10	274.60	0	228	10998	0.1111	1	213.10	-580.50	10771	10.22	176.33	10770	5	10702	0.1111	1	0	0	0	0	.	3	.	upper_IA_large	228	1	10771	213.10	274.60	228	10998	0.1111	1	213.10	-580.50	10771	10.22	176.33	10770	5	10702	0	0	0	2984.00	2984.00	.	0	0	0	0	0	0	228	250	1	.	.	.	.	.	.	.	.	.	.	.	.	228	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 3, 0, 4, 0]	true	2289646	1	video_IP	true	2274469	Fixations	14579.00	9	2	Trial: 2	2274362	2
