RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_6	IA_FSA_DURATION_6	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	sub_id	trial_number	trial_type	video_file
George_3	1	George_3.edf	RIGHT	bg_code	651264.00	5064.69	702	10628	1.0000	false	.	264	1	.	.	1	2982	0	502.60	390.10	1	10628	13973	1.0000	13	502.60	.	2982	.	.	.	.	.	1.0000	13	12	10364	.	6	.	video_area	1932	1	12041	288.50	311.50	10628	13973	1.0000	13	502.60	.	2982	3.75	-112.90	12040	12	11995	0	1	1	6133.00	4458.00	.	0	0	0	0	0	0	10628	1024	1	225	1	3275	584.00	323.00	.	.	.	.	.	.	.	10628	0	.	.	231	1	3514	580.00	265.40	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1342129	1	IP_fam_first_trial	true	1331138	Fixations	10628.00	13	1	Trial: 1	1328156	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-3	30.3	3	2	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
George_3	2	George_3.edf	RIGHT	bg_code	651264.00	5338.00	702	8292	0.7924	false	.	4111	1	.	.	1	114	0	470.50	403.70	1	4111	4224	0.1250	1	470.50	.	114	.	.	.	.	.	0.3750	3	0	0	.	6	.	video_area	3084	3	8029	408.20	342.30	3084	11113	0.1250	1	408.20	-1047.20	8029	17.50	160.75	8028	7	7912	0	1	1	5575.00	5016.00	.	0	0	0	0	0	0	8292	1024	3	1097	2	5891	513.40	331.90	1097	6987	0.1250	1	513.40	-1135.10	5891	8292	0	.	.	3084	3	8029	408.20	342.30	3084	11113	0.1250	1	408.20	-1047.20	8029	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1384388	1	IP_fam_first_trial	true	1373389	Fixations	10464.00	8	1	Trial: 2	1373275	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	02-3	30.3	3	2	3	human_ball_left	test_human_ball_left_100.mp4
George_5	1	George_5.edf	RIGHT	bg_code	651264.00	4326.09	702	9348	0.9194	false	.	265	1	.	.	1	117	0	505.90	371.00	1	265	381	0.0769	1	505.90	.	117	.	.	.	.	.	0.8462	11	8	4838	.	6	.	video_area	223	3	10869	398.70	453.80	2964	11091	0.1538	2	334.10	-184.60	8068	10.21	-78.81	10868	12	10809	0	1	1	4959.00	3678.00	.	0	0	0	0	0	0	9348	1024	3	1504	2	985	303.60	245.60	6119	7497	0.6154	8	303.60	-337.20	985	9348	0	.	.	775	2	2582	732.50	356.80	2964	11091	0.1538	2	334.10	-184.60	8068	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1398826	1	IP_fam_first_trial	true	1387832	Fixations	10168.00	13	1	Trial: 1	1387715	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_5	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	02-4	12	4	2	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
George_5	2	George_5.edf	RIGHT	bg_code	651264.00	6125.71	702	8996	0.8596	false	.	278	1	.	.	1	4996	0	468.50	402.70	1	8189	13338	0.4545	5	468.50	.	4996	.	.	.	.	.	0.6364	7	4	7911	.	6	.	video_area	71	3	15922	751.20	483.60	71	15993	0.0909	1	751.20	-962.10	15922	16.32	109.23	15921	10	15851	0	1	1	6767.00	5736.00	.	0	0	0	0	0	0	8996	1024	3	6896	1	5322	280.00	435.60	736	14697	0.0909	1	820.60	-1065.90	13962	8996	0	.	.	25	1	12254	438.40	359.60	71	15993	0.0909	1	751.20	-962.10	15922	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1445883	1	IP_fam_first_trial	true	1434886	Fixations	10465.00	11	1	Trial: 2	1429890	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_5	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_side	02-4	12	4	2	4	human_elephant_right	test_human_elephant_right_100.mp4
Georgia1	1	Georgia1.edf	RIGHT	bg_code	651264.00	5993.44	702	10461	1.0000	false	.	213	1	.	.	1	953	0	627.30	355.80	1	10461	11952	1.0000	9	627.30	.	953	.	.	.	.	.	1.0000	9	8	10248	.	6	.	video_area	292	1	11660	892.00	445.40	10461	11952	1.0000	9	627.30	.	953	17.49	-8.65	11659	8	11587	0	1	1	7042.00	4811.00	.	0	0	0	0	0	0	10461	1024	1	466	1	1208	549.80	277.80	.	.	.	.	.	.	.	10461	0	.	.	124	1	1751	840.00	442.90	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2158886	1	IP_fam_first_trial	true	2147887	Fixations	10461.00	9	1	Trial: 1	2146934	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	03-1	30.3	1	3	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
Georgia1	2	Georgia1.edf	RIGHT	bg_code	651264.00	8153.67	702	10781	1.0000	false	.	183	1	.	.	1	2373	0	577.00	388.90	1	10781	13371	1.0000	6	577.00	.	2373	.	.	.	.	.	1.0000	6	5	10598	.	6	.	video_area	1244	1	12127	1012.40	442.30	10781	13371	1.0000	6	577.00	.	2373	7.37	-42.08	12126	5	12061	0	1	1	9112.00	6927.00	.	0	0	0	0	0	0	10781	1024	1	3099	1	2599	362.30	363.70	.	.	.	.	.	.	.	10781	0	.	.	3692	1	5715	346.10	309.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2203354	1	IP_fam_first_trial	true	2192356	Fixations	10781.00	6	1	Trial: 2	2189983	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	03-1	30.3	1	3	1	human_elephant_right	test_human_elephant_right_100.mp4
Georgia2	1	Georgia2.edf	RIGHT	bg_code	651264.00	7108.50	702	10927	1.0000	false	.	363	1	.	.	1	705	0	616.30	324.70	1	10927	11699	1.0000	2	616.30	.	705	.	.	.	.	.	1.0000	2	1	10564	.	6	.	video_area	10564	1	1135	894.40	415.00	10927	11699	1.0000	2	616.30	.	705	9.68	-17.37	1134	1	1068	0	1	1	7651.00	6566.00	.	0	0	0	0	0	0	10927	1024	1	10564	1	1135	894.40	415.00	.	.	.	.	.	.	.	10927	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3815882	1	IP_fam_first_trial	true	3804888	Fixations	10927.00	2	1	Trial: 1	3804183	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	03-2	30.3	2	3	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
Georgia2	2	Georgia2.edf	RIGHT	bg_code	651264.00	8656.88	702	10769	1.0000	false	.	331	1	.	.	1	6232	0	610.10	382.70	1	10769	17228	1.0000	8	610.10	.	6232	.	.	.	.	.	1.0000	8	7	10438	.	6	.	video_area	1224	1	16004	193.50	416.00	10769	17228	1.0000	8	610.10	.	6232	1.46	-123.82	16003	7	15979	0	1	1	9592.00	6797.00	.	0	0	0	0	0	0	10769	1024	1	367	1	6590	518.90	327.00	.	.	.	.	.	.	.	10769	0	.	.	4704	1	7025	301.30	377.70	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3864170	1	IP_fam_first_trial	true	3853174	Fixations	10769.00	8	1	Trial: 2	3846942	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	03-2	30.3	2	3	2	human_ball_left	test_human_ball_left_100.mp4
Georgia3	1	Georgia3.edf	RIGHT	bg_code	651264.00	8607.75	702	10700	1.0000	false	.	390	1	.	.	1	713	0	590.30	317.50	1	10700	11713	1.0000	8	590.30	.	713	.	.	.	.	.	1.0000	8	7	10310	.	6	.	video_area	4138	1	7575	927.70	500.90	10700	11713	1.0000	8	590.30	.	713	1.79	-55.59	7574	7	7550	0	1	1	9797.00	6922.00	.	0	0	0	0	0	0	10700	1024	1	121	1	1186	814.50	437.00	.	.	.	.	.	.	.	10700	0	.	.	2877	1	1361	882.70	483.10	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2666120	1	IP_fam_first_trial	true	2655120	Fixations	10700.00	8	1	Trial: 1	2654407	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	03-3	12	3	3	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Georgia3	2	Georgia3.edf	RIGHT	bg_code	651264.00	13142.33	702	8832	1.0000	false	.	3122	1	.	.	1	776	0	415.70	414.10	1	8832	11769	1.0000	3	415.70	.	776	.	.	.	.	.	1.0000	3	2	5710	.	6	.	video_area	5280	1	6489	645.90	277.00	8832	11769	1.0000	3	415.70	.	776	11.38	-84.21	6488	2	4452	0	1	1	14209.00	12479.00	.	0	0	0	0	0	0	8832	1024	1	430	1	4022	429.40	361.40	.	.	.	.	.	.	.	8832	0	.	.	5280	1	6489	645.90	277.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2709020	1	IP_fam_first_trial	true	2698027	Fixations	8832.00	3	1	Trial: 2	2697251	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_goal	03-3	12	3	3	3	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
Georgia4	1	Georgia4.edf	RIGHT	bg_code	651264.00	6062.50	702	10694	1.0000	false	.	241	1	.	.	1	413	0	523.40	264.80	1	10694	11413	1.0000	8	523.40	.	413	.	.	.	.	.	1.0000	8	7	10453	.	6	.	video_area	1118	1	10295	961.90	498.90	10694	11413	1.0000	8	523.40	.	413	1.71	-28.61	10294	7	10268	0	1	1	6853.00	5205.00	.	0	0	0	0	0	0	10694	1024	1	1859	1	706	853.90	467.50	.	.	.	.	.	.	.	10694	0	.	.	575	1	2609	679.20	353.50	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2422422	1	IP_fam_first_trial	true	2411422	Fixations	10694.00	8	1	Trial: 1	2411009	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	03-4	12	4	3	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Georgia4	2	Georgia4.edf	RIGHT	bg_code	651264.00	9901.00	702	10082	1.0000	false	.	2818	1	.	.	1	8210	0	629.70	289.50	1	10082	19126	1.0000	3	629.70	.	8210	.	.	.	.	.	1.0000	3	2	7264	.	6	.	video_area	336	1	18791	386.50	286.00	10082	19126	1.0000	3	629.70	.	8210	8.69	-172.58	18790	2	18019	0	1	1	12765.00	7427.00	.	0	0	0	0	0	0	10082	1024	1	6928	1	11091	379.70	306.80	.	.	.	.	.	.	.	10082	0	.	.	336	1	18791	386.50	286.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2472756	1	IP_fam_first_trial	true	2461763	Fixations	10082.00	3	1	Trial: 2	2453553	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_side	03-4	12	4	3	4	inanimate_ball_left	test_inanimate_ball_left_100.mp4
Hetti_3	1	Hetti_3.edf	RIGHT	bg_code	651264.00	4822.75	702	10705	1.0000	false	.	195	1	.	.	1	310	0	565.60	307.50	1	10705	11303	1.0000	12	565.60	.	310	.	.	.	.	.	1.0000	12	11	10510	.	6	.	video_area	3087	1	8217	334.40	235.00	10705	11303	1.0000	12	565.60	.	310	1.90	-30.04	8216	11	8193	0	1	1	6451.00	3888.00	.	0	0	0	0	0	0	10705	1024	1	268	1	554	262.70	443.70	.	.	.	.	.	.	.	10705	0	.	.	164	1	869	449.80	333.80	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2560617	1	IP_fam_first_trial	true	2549617	Fixations	10705.00	12	1	Trial: 1	2549307	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_3	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	06-3	30.3	3	6	1-4	inanimate_ball_left	fam_inanimate_ball_left_100.mp4
Hetti_3	2	Hetti_3.edf	RIGHT	bg_code	651264.00	4346.62	702	8499	0.8549	false	.	991	1	.	.	1	583	0	507.40	336.90	1	3610	4507	0.2500	4	507.40	.	583	.	.	.	.	.	0.8125	13	9	6139	.	6	.	video_area	71	4	11506	169.50	487.70	899	11577	0.1875	3	189.50	198.10	10626	1.78	-103.09	11505	15	11483	0	1	1	5948.00	1992.00	.	0	0	0	0	0	0	8499	1024	4	1962	1	1670	85.60	203.40	2944	8340	0.2500	4	108.70	-306.50	5227	8499	0	.	.	619	1	3737	461.50	67.20	1046	9991	0.1250	2	265.10	31.40	8928	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6]	true	2603337	1	IP_fam_first_trial	true	2592343	Fixations	9942.00	16	1	Trial: 2	2591760	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_3	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	06-3	30.3	3	6	3	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Hetti_4	1	Hetti_4.edf	RIGHT	bg_code	651264.00	4415.56	702	10188	1.0000	false	.	240	1	.	.	1	2189	0	535.20	357.60	1	10188	13188	1.0000	16	535.20	.	2189	.	.	.	.	.	1.0000	16	15	9948	.	6	.	video_area	478	1	12710	248.20	412.50	10188	13188	1.0000	16	535.20	.	2189	19.21	175.22	12709	15	12598	0	1	1	5345.00	3464.00	.	0	0	0	0	0	0	10188	1024	1	114	1	2495	368.70	466.90	.	.	.	.	.	.	.	10188	0	.	.	555	1	2667	824.50	365.90	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	5655136	1	IP_fam_first_trial	true	5644137	Fixations	10188.00	16	1	Trial: 1	5641948	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_4	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	06-4	12	4	6	1-4	inanimate_ball_left	fam_inanimate_ball_left_100.mp4
Hetti_4	2	Hetti_4.edf	RIGHT	bg_code	651264.00	5304.77	702	6849	0.7438	false	.	396	1	.	.	1	353	0	491.20	264.10	1	2899	3430	0.1875	3	491.20	.	353	.	.	.	.	.	0.8125	13	9	5188	.	6	.	video_area	358	4	10988	725.20	185.20	1814	11346	0.3125	5	103.50	-649.40	9215	15.90	14.06	10987	15	10914	0	1	1	9109.00	3432.00	.	0	0	0	0	0	0	6849	1024	4	1599	1	820	241.90	451.90	1386	5707	0.1875	3	119.70	-368.50	4213	6849	0	.	.	904	1	2527	682.40	302.30	750	7520	0.1250	2	352.80	-221.90	6755	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6]	true	5697489	1	IP_fam_first_trial	true	5686496	Fixations	9208.00	16	1	Trial: 2	5686143	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_4	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_side	06-4	12	4	6	4	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Joker_1	1	Joker_1.edf	RIGHT	bg_code	651264.00	2301.83	702	10410	0.9972	false	.	448	1	.	.	1	1125	0	360.10	356.30	1	5329	6599	0.4286	3	360.10	.	1125	.	.	.	.	.	0.8571	6	4	9692	.	6	.	video_area	1441	2	10684	52.90	302.50	5081	12125	0.4286	3	773.50	-902.50	6760	20.25	-174.99	10683	6	10425	0	1	1	2679.00	2098.00	.	0	0	0	0	0	0	10410	1024	2	98	1	1617	405.40	510.00	5081	12125	0.4286	3	773.50	-902.50	6760	10410	0	.	.	4783	1	1817	940.40	556.80	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	256956	1	IP_fam_first_trial	true	245956	Fixations	10439.00	7	1	Trial: 1	244831	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	10-1	30.3	1	10	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Joker_1	2	Joker_1.edf	RIGHT	bg_code	651264.00	2387.33	702	10060	0.9705	false	.	5393	1	.	.	1	103	0	410.10	358.40	1	5876	6386	0.5000	2	410.10	.	103	.	.	.	.	.	0.7500	3	1	483	.	6	.	video_area	4184	2	6919	243.30	396.20	4184	11103	0.2500	1	243.30	129.60	6919	12.02	-7.90	6918	3	6811	0	1	1	2432.00	2325.00	.	0	0	0	0	0	0	10060	1024	2	483	1	5904	64.30	360.40	4184	11103	0.2500	1	243.30	129.60	6919	10060	0	.	.	4184	2	6919	243.30	396.20	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	299150	1	IP_fam_first_trial	true	288150	Fixations	10366.00	4	1	Trial: 2	288047	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	10-1	30.3	1	10	1	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
Joker_2	1	Joker_2.edf	RIGHT	bg_code	651264.00	2313.67	702	10074	1.0000	false	.	5127	1	.	.	1	1189	0	648.30	326.40	1	10074	12188	1.0000	3	648.30	.	1189	.	.	.	.	.	1.0000	3	2	4947	.	6	.	video_area	3100	1	9088	592.40	366.80	10074	12188	1.0000	3	648.30	.	1189	0.07	-143.10	9087	2	8203	0	1	1	2390.00	2186.00	.	0	0	0	0	0	0	10074	1024	1	1847	1	6356	710.30	366.00	.	.	.	.	.	.	.	10074	0	.	.	3100	1	9088	592.40	366.80	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1418691	1	IP_fam_first_trial	true	1407692	Fixations	10074.00	3	1	Trial: 1	1406503	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	10-2	30.3	2	10	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Joker_2	2	Joker_2.edf	RIGHT	bg_code	651264.00	2249.12	702	9297	1.0000	false	.	101	1	.	.	1	4725	0	587.00	443.80	1	9297	15718	1.0000	16	587.00	.	4725	.	.	.	.	.	1.0000	16	15	9196	.	6	.	video_area	930	1	14789	281.00	434.00	9297	15718	1.0000	16	587.00	.	4725	0.39	121.00	14788	15	14767	0	1	1	2516.00	1734.00	.	0	0	0	0	0	0	9297	1024	1	421	1	4836	553.50	449.70	.	.	.	.	.	.	.	9297	0	.	.	44	1	5276	553.70	430.60	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1465303	1	IP_fam_first_trial	true	1454306	Fixations	9297.00	16	1	Trial: 2	1449581	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	10-2	30.3	2	10	2	inanimate_ball_left	test_inanimate_ball_left_100.mp4
Joker_3	1	Joker_3.edf	RIGHT	bg_code	651264.00	2016.83	702	10445	1.0000	false	.	3327	1	.	.	1	122	0	530.20	361.20	1	10445	11122	1.0000	6	530.20	.	122	.	.	.	.	.	1.0000	6	5	7118	.	6	.	video_area	1903	1	9219	251.40	263.80	10445	11122	1.0000	6	530.20	.	122	1.56	-172.73	9218	5	9200	0	1	1	2149.00	1914.00	.	0	0	0	0	0	0	10445	1024	1	2016	1	3467	502.90	368.20	.	.	.	.	.	.	.	10445	0	.	.	1015	1	5802	314.00	268.20	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	346473	1	IP_fam_first_trial	true	335473	Fixations	10445.00	6	1	Trial: 1	335351	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_3	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	10-3	30.3	3	10	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
Joker_3	2	Joker_3.edf	RIGHT	bg_code	651264.00	1990.60	702	10696	1.0000	false	.	3663	1	.	.	1	117	0	434.50	384.10	1	10696	11115	1.0000	5	434.50	.	117	.	.	.	.	.	1.0000	5	4	7033	.	6	.	video_area	1318	1	9797	243.10	396.20	10696	11115	1.0000	5	434.50	.	117	3.95	34.28	9796	4	9566	0	1	1	2438.00	1748.00	.	0	0	0	0	0	0	10696	1024	1	122	1	3802	340.70	423.50	.	.	.	.	.	.	.	10696	0	.	.	287	1	3950	212.30	473.20	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	388833	1	IP_fam_first_trial	true	377835	Fixations	10696.00	5	1	Trial: 2	377718	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_3	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	10-3	30.3	3	10	3	human_elephant_right	test_human_elephant_right_100.mp4
