RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session	target	target_location	trial_within_block	video_file	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_COUNT_5	IA_FSA_COUNT_6	IA_FSA_COUNT_7	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_FSA_DURATION_5	IA_FSA_DURATION_6	IA_FSA_DURATION_7	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
Georgia4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[7]	true	8560294	2	video_IP_end	true	8557087	Fixations	3015.00	2	4	Trial: 2	8544756	1
Georgia4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[7]	true	8560294	2	video_IP_end	true	8557087	Fixations	3015.00	2	4	Trial: 2	8544756	1
Georgia4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	condition: target_location	207484.09	.	502	0	0.0000	true	-9766	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	23	claw_up	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11977	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7]	true	8560294	2	video_IP_end	true	8557087	Fixations	3015.00	2	4	Trial: 2	8544756	1
Georgia4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	condition: target_location	163441.69	7108.50	513	3011	0.9987	true	3203	1612	1	.	.	1	12331	0	261.10	357.20	1	3011	15534	1.0000	2	34.36	.	12331	.	.	.	.	.	1.0000	2	0	0	.	0	1	0	0	.	0	1402	.	7	11	test_claw	1399	1	14136	267.40	338.10	3011	15534	1.0000	2	34.36	.	12331	1.09	69.58	14135	1	13944	669	0	0	7279.00	6938.00	.	0	0	0	0	0	0	3015	1024	1	1399	1	14136	267.40	338.10	.	.	.	.	.	.	.	3015	0	.	-1778	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[7]	true	8560294	2	video_IP_end	true	8557087	Fixations	3015.00	2	4	Trial: 2	8544756	1
Hetti_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	62500.00	5002.00	300	1473	0.4847	false	.	448	1	.	.	1	12593	0	180.10	254.40	1	448	13040	0.2000	1	180.10	.	12593	.	.	.	.	.	0.4000	2	0	0	.	0	1	0	0	.	0	452	.	3	.	upper_IA_large	1025	2	13573	167.90	203.70	1025	14597	0.2000	1	167.90	-301.80	13573	3.57	150.51	13572	2	13530	0	1	1	5002.00	5002.00	.	1	1	0	0	0	0	448	250	2	1025	2	13573	167.90	203.70	1025	14597	0.2000	1	167.90	-301.80	13573	448	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[3, 7, 3, 0]	true	855136	2	video_IP_end	true	851933	Fixations	3039.00	5	4	Trial: 1	839340	2
Hetti_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[3, 7, 3, 0]	true	855136	2	video_IP_end	true	851933	Fixations	3039.00	5	4	Trial: 1	839340	2
Hetti_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	207484.09	.	502	0	0.0000	true	-9762	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	23	claw_up	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11973	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[3, 7, 3, 0]	true	855136	2	video_IP_end	true	851933	Fixations	3039.00	5	4	Trial: 1	839340	2
Hetti_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	163441.69	4986.00	513	452	0.1487	true	3207	452	2	3	[3]	2	13078	1	301.80	295.90	1	452	13529	0.2000	1	83.42	488.90	13078	3.37	-28.80	13077	1	13041	0.2000	1	1	0	.	0	0	1025	0	.	0	0	.	7	11	test_claw	452	1	13078	301.80	295.90	452	13529	0.2000	1	83.42	488.90	13078	3.37	-28.80	13077	1	13041	669	0	0	4986.00	4986.00	.	0	0	1	1	1	1	1477	1024	1	.	.	.	.	.	.	.	.	.	.	.	.	452	0	.	-1774	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[3, 7, 3, 0]	true	855136	2	video_IP_end	true	851933	Fixations	3039.00	5	4	Trial: 1	839340	2
Hetti_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	62500.00	4618.50	300	493	0.1647	false	.	174	3	.	[7]	3	13604	1	200.10	159.70	0	493	14105	0.4000	2	200.10	-150.10	13604	6.58	76.49	13603	2	13533	0.4000	2	1	0	.	0	0	319	0	.	0	0	.	3	.	upper_IA_large	319	1	13787	165.40	98.70	493	14105	0.4000	2	200.10	-150.10	13604	0.41	117.43	13786	3	13778	0	0	0	4763.00	4474.00	.	0	0	0	0	0	0	493	250	1	319	1	13787	165.40	98.70	.	.	.	.	.	.	.	493	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[7, 0, 3, 0]	true	960052	2	video_IP_end	true	956845	Fixations	2993.00	5	4	Trial: 2	944184	2
Hetti_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[7, 0, 3, 0]	true	960052	2	video_IP_end	true	956845	Fixations	2993.00	5	4	Trial: 2	944184	2
Hetti_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	207484.09	.	502	0	0.0000	true	-9753	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	23	claw_up	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11964	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7, 0, 3, 0]	true	960052	2	video_IP_end	true	956845	Fixations	2993.00	5	4	Trial: 2	944184	2
Hetti_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	condition: target_location	163441.69	4780.00	513	433	0.1447	true	3216	433	1	.	.	1	12661	0	395.40	271.30	1	433	13095	0.2000	1	147.91	.	12661	.	.	.	.	.	0.2000	1	0	0	.	0	0	0	0	.	0	0	.	7	11	test_claw	433	1	12661	395.40	271.30	433	13095	0.2000	1	147.91	.	12661	.	.	.	.	.	669	0	0	4780.00	4780.00	.	0	0	0	0	0	0	928	1024	1	.	.	.	.	.	.	.	.	.	.	.	.	435	0	.	-1765	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[7, 0, 3, 0]	true	960052	2	video_IP_end	true	956845	Fixations	2993.00	5	4	Trial: 2	944184	2
Hetti_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	62500.00	4025.00	300	635	0.2149	false	.	635	4	.	.	2	15019	0	173.90	218.20	1	635	15653	0.2000	1	173.90	-397.80	15019	5.45	-175.01	15018	4	14967	0.2000	1	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	635	1	15019	173.90	218.20	635	15653	0.2000	1	173.90	-397.80	15019	5.45	-175.01	15018	4	14967	0	1	1	4025.00	4025.00	.	0	0	0	0	0	0	635	250	1	.	.	.	.	.	.	.	.	.	.	.	.	635	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0]	true	14330929	2	video_IP_end	true	14327746	Fixations	2955.00	5	4	Trial: 1	14314899	1
Hetti_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0]	true	14330929	2	video_IP_end	true	14327746	Fixations	2955.00	5	4	Trial: 1	14314899	1
Hetti_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	207484.09	.	502	0	0.0000	true	-9768	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	23	claw_up	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11979	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[0, 3, 0]	true	14330929	2	video_IP_end	true	14327746	Fixations	2955.00	5	4	Trial: 1	14314899	1
Hetti_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	163441.69	.	513	0	0.0000	true	3201	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	7	11	test_claw	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	669	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-1780	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[0, 3, 0]	true	14330929	2	video_IP_end	true	14327746	Fixations	2955.00	5	4	Trial: 1	14314899	1
Hetti_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	62500.00	4393.00	300	1185	0.3987	false	.	1185	3	7	[7]	2	13203	1	164.90	274.30	0	1185	14387	0.2000	1	164.90	-292.40	13203	1.30	171.27	13202	2	13180	0.2000	1	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	1185	1	13203	164.90	274.30	1185	14387	0.2000	1	164.90	-292.40	13203	1.30	171.27	13202	2	13180	0	0	0	4393.00	4393.00	.	1	1	0	0	0	0	1185	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1185	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[7, 3, 0]	true	14350053	2	video_IP_end	true	14346842	Fixations	2972.00	5	4	Trial: 2	14334282	2
Hetti_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[7, 3, 0]	true	14350053	2	video_IP_end	true	14346842	Fixations	2972.00	5	4	Trial: 2	14334282	2
Hetti_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	207484.09	.	502	0	0.0000	true	-9757	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	23	claw_up	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11968	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7, 3, 0]	true	14350053	2	video_IP_end	true	14346842	Fixations	2972.00	5	4	Trial: 2	14334282	2
Hetti_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_2	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_2	30.3	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	Hetti_2.edf	RIGHT	condition: target_location	163441.69	4365.50	513	535	0.1800	true	3212	335	1	.	.	1	12560	0	495.10	256.60	1	535	13179	0.4000	2	247.61	.	12560	.	.	.	.	.	0.4000	2	1	0	.	0	1	1185	0	.	0	200	.	7	11	test_claw	200	1	12980	292.40	346.90	535	13179	0.4000	2	247.61	.	12560	5.27	-153.87	12979	1	12927	669	0	0	4650.00	4081.00	.	0	0	1	1	1	1	1752	1024	1	200	1	12980	292.40	346.90	.	.	.	.	.	.	.	567	0	.	-1769	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[7, 3, 0]	true	14350053	2	video_IP_end	true	14346842	Fixations	2972.00	5	4	Trial: 2	14334282	2
Hetti_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_3	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	09_3	30.3	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	Hetti_3.edf	RIGHT	condition: target_location	62500.00	4790.00	300	390	0.1330	false	.	390	5	.	.	2	15840	0	168.40	77.70	1	390	16229	0.1667	1	168.40	-125.50	15840	6.42	76.37	15839	4	15778	0.1667	1	0	0	0	0	.	0	0	0	0	.	.	3	.	upper_IA_large	390	1	15840	168.40	77.70	390	16229	0.1667	1	168.40	-125.50	15840	6.42	76.37	15839	4	15778	0	1	1	4790.00	4790.00	.	0	0	0	0	0	0	390	250	1	.	.	.	.	.	.	.	.	.	.	.	.	390	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0]	true	4575720	2	video_IP_end	true	4572540	Fixations	2933.00	6	4	Trial: 1	4559131	1
Hetti_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_3	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	09_3	30.3	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	Hetti_3.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0]	true	4575720	2	video_IP_end	true	4572540	Fixations	2933.00	6	4	Trial: 1	4559131	1
Hetti_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_3	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	hand	09_3	30.3	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	Hetti_3.edf	RIGHT	condition: target_location	195277.68	.	502	0	0.0000	true	-9765	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	5	21	hand_up	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11976	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[0, 3, 0]	true	4575720	2	video_IP_end	true	4572540	Fixations	2933.00	6	4	Trial: 1	4559131	1
