RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_6	IA_FSA_DURATION_6	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	sub_id	trial_number	trial_type	video_file
George_2	2	George_2.edf	RIGHT	bg_code	651264.00	5335.60	702	19207	0.9503	false	.	467	1	.	.	1	24543	0	657.30	570.40	1	467	25009	0.0588	1	657.30	.	24543	.	.	.	.	.	0.8824	15	12	11963	.	6	.	video_area	5743	3	40800	950.70	635.60	5743	46543	0.0588	1	950.70	-690.90	40800	10.14	13.45	40799	16	40701	0	1	1	5955.00	4524.00	.	0	0	0	0	0	0	19207	1024	3	1034	2	25582	978.80	513.30	12997	39819	0.7647	13	978.80	-801.50	25582	19207	0	.	.	33	2	26760	985.40	523.10	5743	46543	0.0588	1	950.70	-690.90	40800	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1488220	2	IP_full_trial_no_fix_trigger	true	1466220	Fixations	20211.00	17	1	Trial: 2	1441677	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 489)	.	0	George_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	02-2	30.3	2	2	2	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
George_3	1	George_3.edf	RIGHT	bg_code	651264.00	5231.85	702	37238	0.9568	false	.	264	1	.	.	1	2982	0	502.60	390.10	1	10901	14245	0.3333	13	502.60	.	2982	.	.	.	.	.	0.8718	34	30	30361	.	6	.	video_area	583	4	43424	658.10	429.30	4780	44007	0.0769	3	456.20	-569.10	39029	14.23	4.79	43423	38	43319	0	1	1	6133.00	4382.00	.	0	0	0	0	0	0	37238	1024	4	225	1	3275	584.00	323.00	10775	26197	0.2308	9	165.40	-527.70	14979	37238	0	.	.	231	1	3514	580.00	265.40	10782	38224	0.2308	9	302.40	-407.80	26917	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6]	true	1372163	2	IP_full_trial_no_fix_trigger	true	1331138	Fixations	38920.00	39	1	Trial: 1	1328156	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-3	30.3	3	2	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
George_3	2	George_3.edf	RIGHT	bg_code	651264.00	5354.29	702	14699	0.7160	false	.	4111	1	.	.	1	114	0	470.50	403.70	1	4111	4224	0.0625	1	470.50	.	114	.	.	.	.	.	0.4375	7	4	5538	.	6	.	video_area	422	3	17559	826.20	560.40	9491	17980	0.3125	5	408.20	-1047.20	8029	16.53	-12.46	17558	11	17440	0	1	1	6105.00	4835.00	.	0	0	0	0	0	0	14699	1024	3	1097	2	5891	513.40	331.90	1097	6987	0.0625	1	513.40	-1135.10	5891	14699	0	.	.	3953	3	8029	408.20	342.30	9491	17980	0.3125	5	408.20	-1047.20	8029	66	RECTANGLE	[6, 0, 6, 0, 6, 0]	true	1395413	2	IP_full_trial_no_fix_trigger	true	1373389	Fixations	20528.00	16	1	Trial: 2	1373275	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	02-3	30.3	3	2	3	human_ball_left	test_human_ball_left_100.mp4
George_5	1	George_5.edf	RIGHT	bg_code	651264.00	5169.43	702	25736	0.6636	false	.	265	1	.	.	1	117	0	505.90	371.00	1	265	381	0.0323	1	505.90	.	117	.	.	.	.	.	0.7419	23	17	18674	.	6	.	video_area	1971	6	33391	369.10	250.80	7199	35361	0.2258	7	226.20	-601.30	27642	4.05	112.01	33390	28	33351	0	1	1	8844.00	3678.00	.	0	0	0	0	0	0	25736	1024	6	1504	2	985	303.60	245.60	6119	7497	0.2581	8	303.60	-337.20	985	25736	0	.	.	775	2	2582	732.50	356.80	2964	11091	0.0645	2	334.10	-184.60	8068	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6, 0]	true	1428854	2	IP_full_trial_no_fix_trigger	true	1387832	Fixations	38784.00	31	1	Trial: 1	1387715	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_5	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	02-4	12	4	2	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
George_5	2	George_5.edf	RIGHT	bg_code	651264.00	5488.47	702	17413	0.8510	false	.	278	1	.	.	1	4996	0	468.50	402.70	1	8189	13338	0.2083	5	468.50	.	4996	.	.	.	.	.	0.7083	17	11	11151	.	6	.	video_area	348	6	26645	779.00	448.30	5807	26993	0.3333	8	639.20	-673.60	20565	15.06	9.14	26644	23	26535	0	1	1	6767.00	4569.00	.	0	0	0	0	0	0	17413	1024	6	6896	1	5322	280.00	435.60	736	14697	0.0417	1	820.60	-1065.90	13962	17413	0	.	.	25	1	12254	438.40	359.60	1729	17650	0.0417	1	751.20	-962.10	15922	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6]	true	1456883	2	IP_full_trial_no_fix_trigger	true	1434886	Fixations	20461.00	24	1	Trial: 2	1429890	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_5	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_side	02-4	12	4	2	4	human_elephant_right	test_human_elephant_right_100.mp4
Georgia1	1	Georgia1.edf	RIGHT	bg_code	651264.00	6682.07	702	40096	1.0000	false	.	213	1	.	.	1	953	0	627.30	355.80	1	40096	41975	1.0000	14	627.30	.	953	.	.	.	.	.	1.0000	14	13	39883	.	6	.	video_area	8117	1	33858	329.70	342.40	40096	41975	1.0000	14	627.30	.	953	9.58	171.36	33857	13	33804	0	1	1	8224.00	4811.00	.	0	0	0	0	0	0	40096	1024	1	466	1	1208	549.80	277.80	.	.	.	.	.	.	.	40096	0	.	.	124	1	1751	840.00	442.90	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2188909	2	IP_full_trial_no_fix_trigger	true	2147887	Fixations	40096.00	14	1	Trial: 1	2146934	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	03-1	30.3	1	3	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
Georgia1	2	Georgia1.edf	RIGHT	bg_code	651264.00	8153.67	702	21781	1.0000	false	.	183	1	.	.	1	2373	0	577.00	388.90	1	21781	24371	1.0000	6	577.00	.	2373	.	.	.	.	.	1.0000	6	5	21598	.	6	.	video_area	12244	1	12127	1012.40	442.30	21781	24371	1.0000	6	577.00	.	2373	7.37	-42.08	12126	5	12061	0	1	1	9112.00	6927.00	.	0	0	0	0	0	0	21781	1024	1	3099	1	2599	362.30	363.70	.	.	.	.	.	.	.	21781	0	.	.	3692	1	5715	346.10	309.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2214354	2	IP_full_trial_no_fix_trigger	true	2192356	Fixations	21781.00	6	1	Trial: 2	2189983	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	03-1	30.3	1	3	1	human_elephant_right	test_human_elephant_right_100.mp4
Georgia2	1	Georgia2.edf	RIGHT	bg_code	651264.00	8658.14	702	40586	1.0000	false	.	363	1	.	.	1	705	0	616.30	324.70	1	40586	41726	1.0000	7	616.30	.	705	.	.	.	.	.	1.0000	7	6	40223	.	6	.	video_area	11918	1	29808	954.70	407.80	40586	41726	1.0000	7	616.30	.	705	22.26	-4.54	29807	6	29705	0	1	1	10423.00	6566.00	.	0	0	0	0	0	0	40586	1024	1	15318	1	1135	894.40	415.00	.	.	.	.	.	.	.	40586	0	.	.	344	1	16516	877.10	656.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3845909	2	IP_full_trial_no_fix_trigger	true	3804888	Fixations	40586.00	7	1	Trial: 1	3804183	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	03-2	30.3	2	3	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
Georgia2	2	Georgia2.edf	RIGHT	bg_code	651264.00	8739.78	702	21745	1.0000	false	.	331	1	.	.	1	6232	0	610.10	382.70	1	21745	28255	1.0000	9	610.10	.	6232	.	.	.	.	.	1.0000	9	8	21414	.	6	.	video_area	9791	1	18464	296.70	351.10	21745	28255	1.0000	9	610.10	.	6232	2.99	39.10	18463	8	18413	0	1	1	9592.00	6797.00	.	0	0	0	0	0	0	21745	1024	1	367	1	6590	518.90	327.00	.	.	.	.	.	.	.	21745	0	.	.	4704	1	7025	301.30	377.70	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3875197	2	IP_full_trial_no_fix_trigger	true	3853174	Fixations	21745.00	9	1	Trial: 2	3846942	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	03-2	30.3	2	3	2	human_ball_left	test_human_ball_left_100.mp4
Georgia3	1	Georgia3.edf	RIGHT	bg_code	651264.00	9625.92	702	40215	1.0000	false	.	390	1	.	.	1	713	0	590.30	317.50	1	40215	41735	1.0000	13	590.30	.	713	.	.	.	.	.	1.0000	13	12	39825	.	6	.	video_area	16001	1	25734	531.30	451.50	40215	41735	1.0000	13	590.30	.	713	15.19	-176.84	25733	12	25483	0	1	1	12375.00	6922.00	.	0	0	0	0	0	0	40215	1024	1	121	1	1186	814.50	437.00	.	.	.	.	.	.	.	40215	0	.	.	2877	1	1361	882.70	483.10	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2696142	2	IP_full_trial_no_fix_trigger	true	2655120	Fixations	40215.00	13	1	Trial: 1	2654407	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	03-3	12	3	3	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Georgia3	2	Georgia3.edf	RIGHT	bg_code	651264.00	14116.56	702	15608	1.0000	false	.	3122	1	.	.	1	776	0	415.70	414.10	1	15608	21434	1.0000	9	415.70	.	776	.	.	.	.	.	1.0000	9	8	12486	.	6	.	video_area	79	1	21356	407.80	275.20	15608	21434	1.0000	9	415.70	.	776	0.02	-74.25	21355	8	21329	0	1	1	15236.00	12479.00	.	0	0	0	0	0	0	15608	1024	1	430	1	4022	429.40	361.40	.	.	.	.	.	.	.	15608	0	.	.	10062	1	6489	645.90	277.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2720030	2	IP_full_trial_no_fix_trigger	true	2698027	Fixations	15608.00	9	1	Trial: 2	2697251	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_goal	03-3	12	3	3	3	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
Georgia4	1	Georgia4.edf	RIGHT	bg_code	651264.00	6848.37	702	39713	1.0000	false	.	241	1	.	.	1	413	0	523.40	264.80	1	39713	41411	1.0000	19	523.40	.	413	.	.	.	.	.	1.0000	19	18	39472	.	6	.	video_area	2610	1	38801	316.00	334.90	39713	41411	1.0000	19	523.40	.	413	0.93	150.12	38800	18	38592	0	1	1	8552.00	5205.00	.	0	0	0	0	0	0	39713	1024	1	1859	1	706	853.90	467.50	.	.	.	.	.	.	.	39713	0	.	.	575	1	2609	679.20	353.50	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2452420	2	IP_full_trial_no_fix_trigger	true	2411422	Fixations	39713.00	19	1	Trial: 1	2411009	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	03-4	12	4	3	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Georgia4	2	Georgia4.edf	RIGHT	bg_code	651264.00	10533.80	702	20774	1.0000	false	.	2818	1	.	.	1	8210	0	629.70	289.50	1	20774	30214	1.0000	5	629.70	.	8210	.	.	.	.	.	1.0000	5	4	17956	.	6	.	video_area	4778	1	25436	398.20	290.60	20774	30214	1.0000	5	629.70	.	8210	3.14	109.98	25435	4	25190	0	1	1	12765.00	7427.00	.	0	0	0	0	0	0	20774	1024	1	6928	1	11091	379.70	306.80	.	.	.	.	.	.	.	20774	0	.	.	336	1	18791	386.50	286.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2483767	2	IP_full_trial_no_fix_trigger	true	2461763	Fixations	20774.00	5	1	Trial: 2	2453553	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_side	03-4	12	4	3	4	inanimate_ball_left	test_inanimate_ball_left_100.mp4
Hetti_3	1	Hetti_3.edf	RIGHT	bg_code	651264.00	5223.23	702	30949	0.8931	false	.	195	1	.	.	1	310	0	565.60	307.50	1	10941	11565	0.2653	13	565.60	.	310	.	.	.	.	.	0.8776	43	38	26888	.	6	.	video_area	1661	5	39647	539.10	79.10	1661	41308	0.0204	1	539.10	-162.90	39647	10.58	-18.63	39646	48	39563	0	1	1	8986.00	3834.00	.	0	0	0	0	0	0	30949	1024	5	268	1	554	262.70	443.70	8377	21152	0.1837	9	523.00	-427.80	12517	30949	0	.	.	164	1	869	449.80	333.80	8801	35555	0.3265	16	73.00	7.60	21599	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6]	true	2590615	2	IP_full_trial_no_fix_trigger	true	2549617	Fixations	34655.00	49	1	Trial: 1	2549307	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_3	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	06-3	30.3	3	6	1-4	inanimate_ball_left	fam_inanimate_ball_left_100.mp4
Hetti_3	2	Hetti_3.edf	RIGHT	bg_code	651264.00	4612.05	702	18880	0.9186	false	.	991	1	.	.	1	583	0	507.40	336.90	1	3610	4507	0.1481	4	507.40	.	583	.	.	.	.	.	0.8148	22	18	16520	.	6	.	video_area	1956	4	20346	62.90	255.20	11280	22301	0.4444	12	189.50	198.10	10626	1.40	-160.93	20345	24	20321	0	1	1	6212.00	1992.00	.	0	0	0	0	0	0	18880	1024	4	1962	1	1670	85.60	203.40	2944	8340	0.1481	4	108.70	-306.50	5227	18880	0	.	.	619	1	3737	461.50	67.20	1046	9991	0.0741	2	265.10	31.40	8928	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0]	true	2614366	2	IP_full_trial_no_fix_trigger	true	2592343	Fixations	20554.00	27	1	Trial: 2	2591760	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_3	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	06-3	30.3	3	6	3	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Hetti_4	1	Hetti_4.edf	RIGHT	bg_code	651264.00	4497.30	702	32139	0.8427	false	.	240	1	.	.	1	2189	0	535.20	357.60	1	10343	13342	0.3019	16	535.20	.	2189	.	.	.	.	.	0.8302	44	37	25503	.	6	.	video_area	2684	7	40503	204.60	420.80	4443	43187	0.1132	6	435.80	-484.60	38454	5.88	-134.41	40502	52	40453	0	1	1	6070.00	3464.00	.	0	0	0	0	0	0	32139	1024	7	114	1	2495	368.70	466.90	1354	15957	0.0566	3	513.90	-406.70	14417	32139	0	.	.	555	1	2667	824.50	365.90	8269	25382	0.2075	11	469.70	-580.60	16715	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6]	true	5685135	2	IP_full_trial_no_fix_trigger	true	5644137	Fixations	38139.00	53	1	Trial: 1	5641948	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_4	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	06-4	12	4	6	1-4	inanimate_ball_left	fam_inanimate_ball_left_100.mp4
Hetti_4	2	Hetti_4.edf	RIGHT	bg_code	651264.00	4696.04	702	15070	0.8287	false	.	396	1	.	.	1	353	0	491.20	264.10	1	2899	3430	0.0938	3	491.20	.	353	.	.	.	.	.	0.8125	26	19	11626	.	6	.	video_area	141	7	22234	677.30	75.20	141	22375	0.0312	1	677.30	-479.10	22234	2.31	-3.89	22233	31	22201	0	1	1	9109.00	3385.00	.	0	0	0	0	0	0	15070	1024	7	1599	1	820	241.90	451.90	1386	5707	0.0938	3	119.70	-368.50	4213	15070	0	.	.	904	1	2527	682.40	302.30	750	7520	0.0625	2	352.80	-221.90	6755	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6]	true	5708518	2	IP_full_trial_no_fix_trigger	true	5686496	Fixations	18186.00	32	1	Trial: 2	5686143	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_4	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_side	06-4	12	4	6	4	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Joker_1	1	Joker_1.edf	RIGHT	bg_code	651264.00	2354.17	702	34904	0.8915	false	.	448	1	.	.	1	1125	0	360.10	356.30	1	5329	6599	0.2143	3	360.10	.	1125	.	.	.	.	.	0.8571	12	9	33401	.	6	.	video_area	4707	3	37444	239.40	464.30	5492	42151	0.1429	2	256.80	135.70	36626	2.28	-69.44	37443	13	37411	0	1	1	2817.00	2016.00	.	0	0	0	0	0	0	34904	1024	3	98	1	1617	405.40	510.00	24083	31883	0.5000	7	773.50	-902.50	6760	34904	0	.	.	4783	1	1817	940.40	556.80	5492	42151	0.1429	2	256.80	135.70	36626	66	RECTANGLE	[6, 0, 6, 0, 6]	true	286982	2	IP_full_trial_no_fix_trigger	true	245956	Fixations	39153.00	14	1	Trial: 1	244831	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	10-1	30.3	1	10	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Joker_1	2	Joker_1.edf	RIGHT	bg_code	651264.00	2465.33	702	14324	0.6924	false	.	5393	1	.	.	1	103	0	410.10	358.40	1	5876	6386	0.2222	2	410.10	.	103	.	.	.	.	.	0.6667	6	3	3145	.	6	.	video_area	2078	3	20026	89.00	301.10	2122	22104	0.2222	2	148.60	84.90	19964	0.99	117.77	20025	8	20008	0	1	1	2825.00	2016.00	.	0	0	0	0	0	0	14324	1024	3	483	1	5904	64.30	360.40	6326	13464	0.2222	2	243.30	129.60	6919	14324	0	.	.	5742	2	6919	243.30	396.20	2122	22104	0.2222	2	148.60	84.90	19964	66	RECTANGLE	[6, 0, 6, 0, 6]	true	310151	2	IP_full_trial_no_fix_trigger	true	288150	Fixations	20687.00	9	1	Trial: 2	288047	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	10-1	30.3	1	10	1	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
Joker_2	1	Joker_2.edf	RIGHT	bg_code	651264.00	2383.55	702	30210	0.8356	false	.	5127	1	.	.	1	1189	0	648.30	326.40	1	15652	18317	0.3333	4	648.30	.	1189	.	.	.	.	.	0.9167	11	9	24199	.	6	.	video_area	1944	2	40268	171.60	528.80	14558	42212	0.5833	7	435.60	19.90	24536	5.68	-161.21	40267	11	40207	0	1	1	2943.00	1870.00	.	0	0	0	0	0	0	30210	1024	2	1847	1	6356	710.30	366.00	14558	42212	0.5833	7	435.60	19.90	24536	30210	0	.	.	6414	1	9088	592.40	366.80	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1448715	2	IP_full_trial_no_fix_trigger	true	1407692	Fixations	36155.00	12	1	Trial: 1	1406503	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	10-2	30.3	2	10	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
Joker_2	2	Joker_2.edf	RIGHT	bg_code	651264.00	2327.50	702	18254	1.0000	false	.	101	1	.	.	1	4725	0	587.00	443.80	1	18254	26751	1.0000	20	587.00	.	4725	.	.	.	.	.	1.0000	20	19	18153	.	6	.	video_area	3889	1	22862	843.20	358.30	18254	26751	1.0000	20	587.00	.	4725	22.26	41.86	22861	19	20928	0	1	1	2791.00	1734.00	.	0	0	0	0	0	0	18254	1024	1	421	1	4836	553.50	449.70	.	.	.	.	.	.	.	18254	0	.	.	44	1	5276	553.70	430.60	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1476332	2	IP_full_trial_no_fix_trigger	true	1454306	Fixations	18254.00	20	1	Trial: 2	1449581	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Joker_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	10-2	30.3	2	10	2	inanimate_ball_left	test_inanimate_ball_left_100.mp4
